delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.01;0.9;0.01;0.3;1989;276;251;74;5;-1.0;{Mail to Customer=0.020771513353115726, Status Change=0.17804154302670624, External Vendor Assignment=0.025222551928783383, Quality Indicator=0.032640949554896145, Urgency Change=0.00741839762611276, Assignment=0.443620178041543, Notify By Change=0.001483679525222552, Description Update=0.03115727002967359, Vendor Reference=0.002967359050445104, Contact Change=0.001483679525222552, Resolved=0.011869436201780416, Operator Update=0.004451038575667656, Pending vendor=0.02373887240356083, Analysis/Research=0.001483679525222552, Caused By CI=0.004451038575667656, Problem Workaround=0.002967359050445104, Update from customer=0.032640949554896145, Reopen=0.016320474777448073, Reassignment=0.020771513353115726, Impact Change=0.008902077151335312, Communication with customer=0.03115727002967359, Quality Indicator Fixed=0.04599406528189911, External update=0.005934718100890208, Closed=0.02967359050445104, Communication with vendor=0.00741839762611276, Quality Indicator Set=0.005934718100890208, OO Response=0.001483679525222552};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;2638;277;260;75;24;-1.0;{Mail to Customer=0.031609195402298854, Status Change=0.15086206896551724, External Vendor Assignment=0.017241379310344827, Callback Request=0.0028735632183908046, Quality Indicator=0.015804597701149427, Urgency Change=0.007183908045977011, Assignment=0.4109195402298851, Description Update=0.035919540229885055, Notify By Change=0.0014367816091954023, Vendor Reference=0.0014367816091954023, Resolved=0.01293103448275862, Operator Update=0.020114942528735632, Pending vendor=0.017241379310344827, Caused By CI=0.014367816091954023, Problem Workaround=0.0028735632183908046, Update from customer=0.03735632183908046, Reassignment=0.01293103448275862, Reopen=0.02586206896551724, Impact Change=0.004310344827586207, Communication with customer=0.05028735632183908, Quality Indicator Fixed=0.04885057471264368, External update=0.007183908045977011, Closed=0.05747126436781609, Communication with vendor=0.0028735632183908046, OO Response=0.0014367816091954023, Quality Indicator Set=0.008620689655172414};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;3222;276;254;66;18;-1.0;{Pending vendor=0.018867924528301886, Mail to Customer=0.03099730458221024, Status Change=0.16172506738544473, Analysis/Research=0.004043126684636119, Caused By CI=0.01752021563342318, External Vendor Assignment=0.02021563342318059, Update from customer=0.04043126684636118, Quality Indicator=0.018867924528301886, Reassignment=0.009433962264150943, Reopen=0.013477088948787063, Impact Change=0.0026954177897574125, Urgency Change=0.0026954177897574125, Communication with customer=0.02830188679245283, Quality Indicator Fixed=0.07008086253369272, Assignment=0.44609164420485176, Description Update=0.022911051212938006, Notify By Change=0.0013477088948787063, External update=0.006738544474393531, Vendor Reference=0.0026954177897574125, Closed=0.04716981132075472, Affected CI Change=0.0013477088948787063, Communication with vendor=0.009433962264150943, Resolved=0.01078167115902965, Quality Indicator Set=0.012129380053908356};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;3826;277;260;62;17;-1.0;{Mail to Customer=0.023837902264600714, Status Change=0.1632896305125149, External Vendor Assignment=0.03098927294398093, Update=0.010727056019070322, Quality Indicator=0.017878426698450536, Urgency Change=0.010727056019070322, Open=0.004767580452920143, Assignment=0.40762812872467225, Description Update=0.029797377830750895, Vendor Reference=0.00834326579261025, Resolved=0.011918951132300357, Operator Update=0.026221692491060787, Pending vendor=0.025029797377830752, Analysis/Research=0.003575685339690107, Caused By CI=0.013110846245530394, Problem Workaround=0.0011918951132300357, Service Change=0.0023837902264600714, Update from customer=0.03098927294398093, Reassignment=0.0166865315852205, Reopen=0.015494636471990465, Impact Change=0.009535160905840286, Quality Indicator Fixed=0.029797377830750895, Communication with customer=0.033373063170441, External update=0.009535160905840286, Closed=0.04052443384982122, Affected CI Change=0.0023837902264600714, Communication with vendor=0.014302741358760428, Quality Indicator Set=0.004767580452920143, OO Response=0.0011918951132300357};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;5848;277;256;64;12;-1.0;{Mail to Customer=0.03369434416365824, Status Change=0.16365824308062576, External Vendor Reassignment=0.0012033694344163659, External Vendor Assignment=0.024067388688327317, Update=0.012033694344163659, Quality Indicator=0.03369434416365824, Urgency Change=0.006016847172081829, Open=0.0024067388688327317, Assignment=0.4296028880866426, Notify By Change=0.0012033694344163659, Description Update=0.02888086642599278, Vendor Reference=0.0012033694344163659, Resolved=0.00842358604091456, Operator Update=0.02045728038507822, Pending vendor=0.012033694344163659, Analysis/Research=0.0012033694344163659, Caused By CI=0.012033694344163659, Service Change=0.0012033694344163659, Update from customer=0.030084235860409144, Reopen=0.006016847172081829, Reassignment=0.01444043321299639, Impact Change=0.0048134777376654635, Communication with customer=0.036101083032490974, Quality Indicator Fixed=0.056558363417569195, External update=0.0036101083032490976, Closed=0.024067388688327317, Affected CI Change=0.0012033694344163659, Communication with vendor=0.013237063778580024, Quality Indicator Set=0.015643802647412757, OO Response=0.0012033694344163659};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;4354;276;261;78;4;-1.0;{Mail to Customer=0.024484536082474227, Status Change=0.16752577319587628, External Vendor Assignment=0.027061855670103094, Update=0.014175257731958763, Quality Indicator=0.011597938144329897, Urgency Change=0.002577319587628866, Assignment=0.4677835051546392, Notify By Change=0.001288659793814433, Description Update=0.024484536082474227, Vendor Reference=0.002577319587628866, Resolved=0.006443298969072165, Operator Update=0.030927835051546393, Pending vendor=0.01288659793814433, Analysis/Research=0.001288659793814433, Caused By CI=0.023195876288659795, Update from customer=0.023195876288659795, Reopen=0.01675257731958763, Reassignment=0.01288659793814433, Impact Change=0.003865979381443299, Quality Indicator Fixed=0.03865979381443299, Communication with customer=0.02577319587628866, External update=0.011597938144329897, Closed=0.03350515463917526, Communication with vendor=0.005154639175257732, Quality Indicator Set=0.010309278350515464};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;2807;276;258;61;16;-1.0;{Mail to Customer=0.023282887077997673, Status Change=0.17462165308498254, External Vendor Assignment=0.02677532013969732, Update=0.012805587892898719, Quality Indicator=0.012805587892898719, Urgency Change=0.006984866123399301, Open=0.004656577415599534, Assignment=0.4342258440046566, Description Update=0.025611175785797437, Vendor Reference=0.0034924330616996507, Resolved=0.012805587892898719, Operator Update=0.025611175785797437, Pending vendor=0.02910360884749709, Analysis/Research=0.008149010477299184, Service Change=0.0011641443538998836, Update from customer=0.020954598370197905, Reopen=0.010477299185098952, Reassignment=0.01979045401629802, Impact Change=0.005820721769499418, Communication with customer=0.030267753201396973, Quality Indicator Fixed=0.04074505238649592, External update=0.01629802095459837, Closed=0.03143189755529686, Communication with vendor=0.009313154831199068, Problem Closure=0.0011641443538998836, Quality Indicator Set=0.011641443538998836};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;1018;136;125;16;29;-1.0;{Pending vendor=0.009174311926605505, Mail to Customer=0.03211009174311927, Status Change=0.11467889908256881, Analysis/Research=0.0045871559633027525, Problem Workaround=0.0045871559633027525, External Vendor Assignment=0.027522935779816515, Update from customer=0.06880733944954129, Reassignment=0.01834862385321101, Quality Indicator=0.027522935779816515, Reopen=0.013761467889908258, Quality Indicator Fixed=0.0871559633027523, Communication with customer=0.027522935779816515, Urgency Change=0.009174311926605505, Assignment=0.43119266055045874, Description Update=0.022935779816513763, Notify By Change=0.0045871559633027525, Vendor Reference=0.0045871559633027525, Closed=0.04128440366972477, Communication with vendor=0.009174311926605505, Resolved=0.009174311926605505, Quality Indicator Set=0.013761467889908258, Operator Update=0.01834862385321101};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;965;136;132;15;7;-1.0;{Mail to Customer=0.010899182561307902, Status Change=0.19346049046321526, External Vendor Assignment=0.0326975476839237, Update=0.0027247956403269754, Quality Indicator=0.010899182561307902, Urgency Change=0.005449591280653951, Open=0.008174386920980926, Assignment=0.5149863760217984, Description Update=0.027247956403269755, Notify By Change=0.0027247956403269754, Vendor Reference=0.0027247956403269754, Incident reproduction=0.0027247956403269754, Resolved=0.0027247956403269754, Operator Update=0.008174386920980926, Pending vendor=0.021798365122615803, Problem Workaround=0.0027247956403269754, Service Change=0.0027247956403269754, Update from customer=0.0326975476839237, Reopen=0.008174386920980926, Reassignment=0.0027247956403269754, Impact Change=0.005449591280653951, Communication with customer=0.027247956403269755, Quality Indicator Fixed=0.04087193460490463, Closed=0.021798365122615803, Affected CI Change=0.0027247956403269754, Communication with vendor=0.005449591280653951};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;1222;135;125;11;13;-1.0;{Pending vendor=0.03319502074688797, Mail to Customer=0.03319502074688797, Status Change=0.15767634854771784, Analysis/Research=0.008298755186721992, Caused By CI=0.004149377593360996, External Vendor Assignment=0.04564315352697095, Update from customer=0.02074688796680498, Quality Indicator=0.016597510373443983, Reassignment=0.024896265560165973, Impact Change=0.004149377593360996, Quality Indicator Fixed=0.07053941908713693, Communication with customer=0.04149377593360996, Open=0.008298755186721992, Urgency Change=0.004149377593360996, Assignment=0.42738589211618255, Description Update=0.02074688796680498, External update=0.008298755186721992, Vendor Reference=0.008298755186721992, Closed=0.02074688796680498, Communication with vendor=0.004149377593360996, Contact Change=0.004149377593360996, Resolved=0.016597510373443983, Quality Indicator Set=0.016597510373443983};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;659;134;126;22;5;-1.0;{Pending vendor=0.028268551236749116, Mail to Customer=0.0176678445229682, Status Change=0.1625441696113074, Problem Workaround=0.0035335689045936395, External Vendor Assignment=0.02120141342756184, Update from customer=0.038869257950530034, Quality Indicator=0.0353356890459364, Reopen=0.028268551236749116, Reassignment=0.0035335689045936395, Impact Change=0.02120141342756184, Quality Indicator Fixed=0.0353356890459364, Communication with customer=0.02120141342756184, Urgency Change=0.0176678445229682, Assignment=0.4558303886925795, Description Update=0.024734982332155476, Notify By Change=0.0035335689045936395, External update=0.0035335689045936395, Vendor Reference=0.0035335689045936395, Closed=0.04946996466431095, Communication with vendor=0.0035335689045936395, Resolved=0.01060070671378092, Quality Indicator Set=0.007067137809187279, OO Response=0.0035335689045936395};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;961;135;126;17;22;-1.0;{Pending vendor=0.027149321266968326, Mail to Customer=0.049773755656108594, Status Change=0.15384615384615385, External Vendor Assignment=0.02262443438914027, Update from customer=0.013574660633484163, Reassignment=0.013574660633484163, Quality Indicator=0.02262443438914027, Reopen=0.01809954751131222, Impact Change=0.004524886877828055, Quality Indicator Fixed=0.06334841628959276, Communication with customer=0.03167420814479638, Urgency Change=0.004524886877828055, Assignment=0.3574660633484163, Description Update=0.07239819004524888, External update=0.013574660633484163, Vendor Reference=0.004524886877828055, Closed=0.058823529411764705, Resolved=0.01809954751131222, Quality Indicator Set=0.02262443438914027, OO Response=0.004524886877828055, Operator Update=0.02262443438914027};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;1367;136;131;23;20;-1.0;{Pending vendor=0.0196078431372549, Mail to Customer=0.042483660130718956, Status Change=0.13398692810457516, Analysis/Research=0.0032679738562091504, Caused By CI=0.0196078431372549, External Vendor Assignment=0.0196078431372549, Update from customer=0.05555555555555555, Quality Indicator=0.0196078431372549, Reassignment=0.00980392156862745, Reopen=0.016339869281045753, Quality Indicator Fixed=0.05228758169934641, Communication with customer=0.029411764705882353, Assignment=0.45751633986928103, Description Update=0.016339869281045753, External update=0.00980392156862745, Notify By Change=0.0032679738562091504, Vendor Reference=0.006535947712418301, Closed=0.0457516339869281, Communication with vendor=0.0032679738562091504, Resolved=0.016339869281045753, Quality Indicator Set=0.013071895424836602, Operator Update=0.006535947712418301};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;995;135;129;21;15;-1.0;{Mail to Customer=0.02666666666666667, Status Change=0.17666666666666667, External Vendor Assignment=0.02, Quality Indicator=0.016666666666666666, Urgency Change=0.01, Open=0.006666666666666667, Assignment=0.41, Description Update=0.03333333333333333, Vendor Reference=0.0033333333333333335, Resolved=0.016666666666666666, Operator Update=0.03333333333333333, Pending vendor=0.016666666666666666, Analysis/Research=0.0033333333333333335, Caused By CI=0.01, Problem Workaround=0.0033333333333333335, Service Change=0.006666666666666667, Update from customer=0.016666666666666666, Reassignment=0.02, Reopen=0.016666666666666666, Impact Change=0.006666666666666667, Quality Indicator Fixed=0.03, Communication with customer=0.02666666666666667, External update=0.02, Closed=0.043333333333333335, Affected CI Change=0.0033333333333333335, Communication with vendor=0.013333333333333334, Quality Indicator Set=0.01};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;1724;135;129;15;12;-1.0;{Mail to Customer=0.03322259136212625, Status Change=0.16943521594684385, External Vendor Assignment=0.029900332225913623, Quality Indicator=0.026578073089700997, Urgency Change=0.006644518272425249, Open=0.006644518272425249, Assignment=0.45182724252491696, Notify By Change=0.0033222591362126247, Description Update=0.026578073089700997, Vendor Reference=0.0033222591362126247, Resolved=0.0033222591362126247, Pending vendor=0.023255813953488372, Service Change=0.0033222591362126247, Update from customer=0.029900332225913623, Reopen=0.006644518272425249, Reassignment=0.006644518272425249, Impact Change=0.006644518272425249, Communication with customer=0.019933554817275746, Quality Indicator Fixed=0.07973421926910298, External update=0.009966777408637873, Closed=0.019933554817275746, Affected CI Change=0.0033222591362126247, Communication with vendor=0.006644518272425249, Quality Indicator Set=0.019933554817275746, OO Response=0.0033222591362126247};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;883;135;129;24;5;-1.0;{Pending vendor=0.006493506493506494, Mail to Customer=0.022727272727272728, Status Change=0.16233766233766234, Analysis/Research=0.003246753246753247, Caused By CI=0.006493506493506494, External Vendor Assignment=0.016233766233766232, Update from customer=0.025974025974025976, Update=0.006493506493506494, Quality Indicator=0.00974025974025974, Reassignment=0.006493506493506494, Reopen=0.01948051948051948, Communication with customer=0.022727272727272728, Quality Indicator Fixed=0.02922077922077922, Urgency Change=0.003246753246753247, Assignment=0.525974025974026, Description Update=0.032467532467532464, Notify By Change=0.003246753246753247, External update=0.01948051948051948, Closed=0.03896103896103896, Communication with vendor=0.006493506493506494, Resolved=0.006493506493506494, Quality Indicator Set=0.012987012987012988, Operator Update=0.012987012987012988};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;700;136;130;17;17;-1.0;{Pending vendor=0.03333333333333333, Mail to Customer=0.016666666666666666, Status Change=0.18333333333333332, Analysis/Research=0.002777777777777778, External Vendor Assignment=0.013888888888888888, Service Change=0.002777777777777778, Update from customer=0.030555555555555555, Reopen=0.013888888888888888, Quality Indicator=0.019444444444444445, Reassignment=0.008333333333333333, Impact Change=0.005555555555555556, Communication with customer=0.03611111111111111, Quality Indicator Fixed=0.041666666666666664, Urgency Change=0.005555555555555556, Assignment=0.4388888888888889, Description Update=0.030555555555555555, External update=0.025, Closed=0.022222222222222223, Communication with vendor=0.019444444444444445, Resolved=0.008333333333333333, Operator Update=0.027777777777777776, Quality Indicator Set=0.013888888888888888};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;259;81;77;3;18;-1.0;{Pending vendor=0.0136986301369863, Mail to Customer=0.0410958904109589, Status Change=0.0821917808219178, External Vendor Assignment=0.0136986301369863, Update from customer=0.0821917808219178, Reassignment=0.0136986301369863, Quality Indicator=0.0684931506849315, Quality Indicator Fixed=0.1232876712328767, Communication with customer=0.0136986301369863, Assignment=0.4657534246575342, Description Update=0.0273972602739726, Resolved=0.0136986301369863, Quality Indicator Set=0.0273972602739726, Operator Update=0.0136986301369863};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;519;81;80;2;5;-1.0;{Pending vendor=0.0182648401826484, Mail to Customer=0.0091324200913242, Status Change=0.1872146118721461, Problem Workaround=0.0045662100456621, External Vendor Assignment=0.0273972602739726, Service Change=0.0045662100456621, Update from customer=0.0410958904109589, Update=0.0045662100456621, Quality Indicator=0.0045662100456621, Reopen=0.0136986301369863, Impact Change=0.0091324200913242, Quality Indicator Fixed=0.045662100456621, Communication with customer=0.0319634703196347, Urgency Change=0.0091324200913242, Open=0.0136986301369863, Assignment=0.5159817351598174, Description Update=0.0182648401826484, Notify By Change=0.0045662100456621, Closed=0.0273972602739726, Affected CI Change=0.0045662100456621, Incident reproduction=0.0045662100456621};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;632;81;75;2;10;-1.0;{Pending vendor=0.015873015873015872, Mail to Customer=0.03968253968253968, Analysis/Research=0.007936507936507936, Status Change=0.1349206349206349, Caused By CI=0.007936507936507936, External Vendor Assignment=0.05555555555555555, Quality Indicator=0.015873015873015872, Reassignment=0.015873015873015872, Impact Change=0.007936507936507936, Quality Indicator Fixed=0.09523809523809523, Communication with customer=0.03968253968253968, Open=0.015873015873015872, Urgency Change=0.007936507936507936, Assignment=0.42857142857142855, External update=0.015873015873015872, Description Update=0.015873015873015872, Vendor Reference=0.007936507936507936, Closed=0.03968253968253968, Communication with vendor=0.007936507936507936, Contact Change=0.007936507936507936, Quality Indicator Set=0.015873015873015872};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;295;80;80;11;5;-1.0;{Pending vendor=0.022988505747126436, Mail to Customer=0.017241379310344827, Status Change=0.16666666666666666, External Vendor Assignment=0.017241379310344827, Update from customer=0.028735632183908046, Quality Indicator=0.017241379310344827, Reopen=0.040229885057471264, Impact Change=0.028735632183908046, Quality Indicator Fixed=0.05172413793103448, Communication with customer=0.028735632183908046, Urgency Change=0.022988505747126436, Assignment=0.4482758620689655, Description Update=0.011494252873563218, Notify By Change=0.005747126436781609, Vendor Reference=0.005747126436781609, Closed=0.06321839080459771, Communication with vendor=0.005747126436781609, Resolved=0.005747126436781609, Quality Indicator Set=0.011494252873563218};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;406;81;76;2;17;-1.0;{Pending vendor=0.02912621359223301, Mail to Customer=0.04854368932038835, Status Change=0.08737864077669903, External Vendor Assignment=0.02912621359223301, Update from customer=0.019417475728155338, Reassignment=0.009708737864077669, Quality Indicator=0.02912621359223301, Reopen=0.019417475728155338, Impact Change=0.009708737864077669, Quality Indicator Fixed=0.06796116504854369, Communication with customer=0.04854368932038835, Urgency Change=0.009708737864077669, Assignment=0.39805825242718446, Description Update=0.05825242718446602, Vendor Reference=0.009708737864077669, Closed=0.05825242718446602, Resolved=0.02912621359223301, Quality Indicator Set=0.019417475728155338, OO Response=0.009708737864077669, Operator Update=0.009708737864077669};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;822;82;81;2;15;-1.0;{Pending vendor=0.031055900621118012, Mail to Customer=0.055900621118012424, Status Change=0.16149068322981366, Analysis/Research=0.006211180124223602, Caused By CI=0.018633540372670808, External Vendor Assignment=0.031055900621118012, Update from customer=0.062111801242236024, Reassignment=0.006211180124223602, Quality Indicator=0.018633540372670808, Reopen=0.018633540372670808, Quality Indicator Fixed=0.037267080745341616, Communication with customer=0.024844720496894408, Assignment=0.40993788819875776, Description Update=0.018633540372670808, External update=0.006211180124223602, Notify By Change=0.006211180124223602, Vendor Reference=0.006211180124223602, Closed=0.055900621118012424, Communication with vendor=0.006211180124223602, Resolved=0.006211180124223602, Quality Indicator Set=0.012422360248447204};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;355;82;77;3;10;-1.0;{Pending vendor=0.015503875968992248, Mail to Customer=0.03875968992248062, Status Change=0.17829457364341086, Analysis/Research=0.007751937984496124, Caused By CI=0.007751937984496124, External Vendor Assignment=0.023255813953488372, Update from customer=0.023255813953488372, Reopen=0.023255813953488372, Reassignment=0.015503875968992248, Quality Indicator=0.015503875968992248, Impact Change=0.007751937984496124, Quality Indicator Fixed=0.031007751937984496, Urgency Change=0.007751937984496124, Communication with customer=0.023255813953488372, Assignment=0.43410852713178294, External update=0.046511627906976744, Description Update=0.023255813953488372, Closed=0.03875968992248062, Communication with vendor=0.023255813953488372, Resolved=0.015503875968992248};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;724;82;81;8;11;-1.0;{Pending vendor=0.02531645569620253, Mail to Customer=0.05063291139240506, Status Change=0.17721518987341772, External Vendor Assignment=0.03164556962025317, Update from customer=0.03164556962025317, Reopen=0.012658227848101266, Quality Indicator=0.04430379746835443, Quality Indicator Fixed=0.08227848101265822, Communication with customer=0.0189873417721519, Assignment=0.43037974683544306, Description Update=0.0189873417721519, Notify By Change=0.006329113924050633, Closed=0.02531645569620253, Communication with vendor=0.012658227848101266, Quality Indicator Set=0.02531645569620253, OO Response=0.006329113924050633};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;415;82;80;10;4;-1.0;{Pending vendor=0.012903225806451613, Mail to Customer=0.01935483870967742, Status Change=0.16129032258064516, Analysis/Research=0.0064516129032258064, Caused By CI=0.0064516129032258064, External Vendor Assignment=0.025806451612903226, Update from customer=0.025806451612903226, Quality Indicator=0.0064516129032258064, Communication with customer=0.04516129032258064, Quality Indicator Fixed=0.04516129032258064, Urgency Change=0.0064516129032258064, Assignment=0.5096774193548387, Description Update=0.03870967741935484, Notify By Change=0.0064516129032258064, External update=0.025806451612903226, Closed=0.0064516129032258064, Communication with vendor=0.0064516129032258064, Resolved=0.012903225806451613, Operator Update=0.012903225806451613, Quality Indicator Set=0.01935483870967742};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;323;81;82;7;15;-1.0;{Pending vendor=0.025906735751295335, Mail to Customer=0.015544041450777202, Status Change=0.17098445595854922, External Vendor Assignment=0.010362694300518135, Update from customer=0.03626943005181347, Reopen=0.010362694300518135, Quality Indicator=0.025906735751295335, Impact Change=0.0051813471502590676, Communication with customer=0.05181347150259067, Quality Indicator Fixed=0.05699481865284974, Urgency Change=0.0051813471502590676, Assignment=0.43523316062176165, Description Update=0.031088082901554404, External update=0.025906735751295335, Closed=0.015544041450777202, Communication with vendor=0.031088082901554404, Resolved=0.010362694300518135, Operator Update=0.015544041450777202, Quality Indicator Set=0.02072538860103627};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;94;60;59;3;8;-1.0;{Assignment=0.46511627906976744, Mail to Customer=0.023255813953488372, Status Change=0.06976744186046512, Resolved=0.023255813953488372, External Vendor Assignment=0.023255813953488372, Update from customer=0.11627906976744186, Quality Indicator Set=0.046511627906976744, Quality Indicator=0.046511627906976744, Reassignment=0.023255813953488372, Quality Indicator Fixed=0.16279069767441862};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;261;60;60;1;3;-1.0;{Pending vendor=0.01680672268907563, Mail to Customer=0.008403361344537815, Status Change=0.25210084033613445, Problem Workaround=0.008403361344537815, External Vendor Assignment=0.025210084033613446, Service Change=0.008403361344537815, Update from customer=0.01680672268907563, Update=0.008403361344537815, Quality Indicator=0.008403361344537815, Reopen=0.025210084033613446, Impact Change=0.008403361344537815, Quality Indicator Fixed=0.07563025210084033, Urgency Change=0.008403361344537815, Communication with customer=0.008403361344537815, Assignment=0.4369747899159664, Description Update=0.025210084033613446, Notify By Change=0.008403361344537815, Closed=0.03361344537815126, Affected CI Change=0.008403361344537815, Incident reproduction=0.008403361344537815};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;459;60;57;0;5;-1.0;{Mail to Customer=0.05154639175257732, Status Change=0.09278350515463918, Analysis/Research=0.020618556701030927, Caused By CI=0.010309278350515464, External Vendor Assignment=0.05154639175257732, Update from customer=0.041237113402061855, Quality Indicator=0.020618556701030927, Impact Change=0.010309278350515464, Quality Indicator Fixed=0.08247422680412371, Communication with customer=0.010309278350515464, Open=0.020618556701030927, Urgency Change=0.010309278350515464, Assignment=0.4536082474226804, Description Update=0.020618556701030927, External update=0.020618556701030927, Closed=0.030927835051546393, Communication with vendor=0.030927835051546393, Quality Indicator Set=0.020618556701030927};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;150;60;58;5;5;-1.0;{Pending vendor=0.017391304347826087, Status Change=0.16521739130434782, External Vendor Assignment=0.008695652173913044, Update from customer=0.043478260869565216, Quality Indicator=0.02608695652173913, Reopen=0.043478260869565216, Impact Change=0.017391304347826087, Quality Indicator Fixed=0.05217391304347826, Communication with customer=0.02608695652173913, Urgency Change=0.017391304347826087, Assignment=0.4608695652173913, Description Update=0.017391304347826087, Notify By Change=0.008695652173913044, Closed=0.0782608695652174, Resolved=0.008695652173913044, Quality Indicator Set=0.008695652173913044};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;206;60;57;2;12;-1.0;{Pending vendor=0.03389830508474576, Mail to Customer=0.03389830508474576, Status Change=0.1016949152542373, Update from customer=0.03389830508474576, Reassignment=0.01694915254237288, Quality Indicator=0.03389830508474576, Reopen=0.01694915254237288, Quality Indicator Fixed=0.01694915254237288, Communication with customer=0.0847457627118644, Assignment=0.3898305084745763, Description Update=0.0847457627118644, Closed=0.05084745762711865, Resolved=0.03389830508474576, Quality Indicator Set=0.03389830508474576, OO Response=0.01694915254237288, Operator Update=0.01694915254237288};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;197;60;58;0;11;-1.0;{Pending vendor=0.023529411764705882, Mail to Customer=0.09411764705882353, Status Change=0.1411764705882353, Caused By CI=0.03529411764705882, External Vendor Assignment=0.023529411764705882, Update from customer=0.07058823529411765, Quality Indicator=0.011764705882352941, Reassignment=0.011764705882352941, Reopen=0.023529411764705882, Communication with customer=0.011764705882352941, Quality Indicator Fixed=0.03529411764705882, Assignment=0.38823529411764707, Description Update=0.011764705882352941, Closed=0.08235294117647059, Communication with vendor=0.011764705882352941, Quality Indicator Set=0.023529411764705882};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;209;60;57;1;7;-1.0;{Mail to Customer=0.03571428571428571, Status Change=0.13095238095238096, Analysis/Research=0.011904761904761904, Caused By CI=0.011904761904761904, External Vendor Assignment=0.023809523809523808, Update from customer=0.03571428571428571, Reopen=0.023809523809523808, Reassignment=0.011904761904761904, Quality Indicator=0.023809523809523808, Impact Change=0.011904761904761904, Quality Indicator Fixed=0.03571428571428571, Urgency Change=0.011904761904761904, Communication with customer=0.023809523809523808, Assignment=0.47619047619047616, External update=0.023809523809523808, Description Update=0.03571428571428571, Closed=0.047619047619047616, Communication with vendor=0.011904761904761904, Resolved=0.011904761904761904};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;531;61;61;2;9;-1.0;{Pending vendor=0.011363636363636364, Mail to Customer=0.056818181818181816, Status Change=0.07954545454545454, External Vendor Assignment=0.056818181818181816, Update from customer=0.03409090909090909, Reopen=0.022727272727272728, Quality Indicator=0.045454545454545456, Quality Indicator Fixed=0.09090909090909091, Communication with customer=0.03409090909090909, Assignment=0.4431818181818182, Description Update=0.022727272727272728, Notify By Change=0.011363636363636364, Closed=0.03409090909090909, Communication with vendor=0.011363636363636364, Quality Indicator Set=0.03409090909090909, OO Response=0.011363636363636364};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;264;60;61;6;5;-1.0;{Pending vendor=0.009523809523809525, Mail to Customer=0.009523809523809525, Status Change=0.17142857142857143, Analysis/Research=0.009523809523809525, Caused By CI=0.009523809523809525, External Vendor Assignment=0.0380952380952381, Update from customer=0.02857142857142857, Quality Indicator=0.009523809523809525, Communication with customer=0.06666666666666667, Quality Indicator Fixed=0.047619047619047616, Assignment=0.5047619047619047, Description Update=0.02857142857142857, Notify By Change=0.009523809523809525, External update=0.0380952380952381, Closed=0.009523809523809525, Quality Indicator Set=0.009523809523809525};NONALIGNING_KNOWN;{}
